Item Number,Item Name,Item Description,Size,Regular Price,UPC,Department Name,Qty 1,On Order Qty
1801,OGX COLOR GLAM SHAMPOO,,,1750,0052800675506,BEAUTY SUPPLIES,3,0
1827,HAIR EXTENSION PLIERS,,,1800,0695019039761,BEAUTY SUPPLIES,0,0
1860,ASSORTED EXFOLIATING GLOVES,,,500,,BEAUTY SUPPLIES,-28,0
1888,OKEEFFE'S SKIN REPAIR,,,1200,0722510073014,BEAUTY SUPPLIES,3,0
1916,Maybelline PRIMER 050,,,1800,0041554547429,BEAUTY SUPPLIES,0,0
1924,CLEAN & CLEAR PORE CLEANS,,,1200,0381370033424,BEAUTY SUPPLIES,1,0
1934,umbrella kids,,,1800,,BEAUTY SUPPLIES,-1,0
1506,STAINLESS WORD NECKLACE $1600,,,1600,,BUNDLES,-7,0
1535,EBIN BRAID FORMULA ORI,,,1100,0812429036696,BEAUTY SUPPLIES,2,0
1563,PRECISE CONCEALER BRUSH,,,0,,BUNDLES,0,0
1685,"5X5 HD 20"" WIG",,,50000,,BUNDLES,1,0
1722,FRONTAL BMW 16'',,,34000,,BEAUTY SUPPLIES,0,0
1749,5X5 CLOSURE WIG 20'',,,45000,,BEAUTY SUPPLIES,-4,0
1776,NOIR DRAWSTRING,,,1500,,BEAUTY SUPPLIES,-8,0
1802,OGX COLOR GLAM CONDITIONER,,,1750,0052800675513,BEAUTY SUPPLIES,2,0
1828,CALA CALLUS REMOVER 50710,,,1300,0616513507105,BEAUTY SUPPLIES,2,0
1889,CONIAR SMOOTHING BRUSH,,,3000,0074108377128,BEAUTY SUPPLIES,17,0
1917,BIGEN DARK BROWN,,,900,0033859020042,BEAUTY SUPPLIES,0,0
1925,CLEAN &CLEAR DEEP ACTION CLEANS,,,1200,0381370033615,BEAUTY SUPPLIES,0,0
1507,STAINLESS BRACELET $3500,,,3500,,BEAUTY SUPPLIES,-1,0
1536,EBIN LOCK AND POMADE,,,1100,0812429036726,BEAUTY SUPPLIES,1,0
1564,FLAT DEFINER BRUSH,,,0,,BEAUTY SUPPLIES,0,0
1723,FRONTAL BMW 18'',,,39000,,BEAUTY SUPPLIES,0,0
1750,SHEISBOMB TONING FOAM CARAMEL,,,2700,8600016775774,BEAUTY SUPPLIES,0,0
1777,EBIN MINI WAX STICK,,,550,0812429035644,BEAUTY SUPPLIES,-21,0
1803,OGX COCONUT OIL CONDITIONER,,,1750,0022796901217,BEAUTY SUPPLIES,1,0
1829,CALA CALLUS REMOVER 50706,,,1300,0616513507068,BEAUTY SUPPLIES,0,0
1862,"HUMAN PONYTAIL 26""",,,20000,,BEAUTY SUPPLIES,-3,0
1890,SOFTSOAP COCONUT BUTTER SCRUB,,,1300,0074182473389,BEAUTY SUPPLIES,0,0
1918,BIGEN NATURAL BLACK,,,900,0033859020035,BEAUTY SUPPLIES,1,0
1926,BIORE CLEANSER,,,1300,0019100258648,BEAUTY SUPPLIES,0,0
1935,ADULT GLASS,,,2500,,BEAUTY SUPPLIES,-2,0
1508,STAINLESS HERRINGBONE,,,1800,,BEAUTY SUPPLIES,-2,0
1537,EBIN 24 SLEEK WAX STICK,,,1400,0812429035675,BEAUTY SUPPLIES,-23,0
1565,PRECISION SLANT TWEEZER PINK,,,0,,BEAUTY SUPPLIES,0,0
1724,FRONTAL BMW 20'',,,46500,,BEAUTY SUPPLIES,0,0
1751,SHEISBOMB TONING FOAM CHOCOLATE,,,2700,8600016775606,BEAUTY SUPPLIES,2,0
1778,CUTICLE WOODSTICK LARGE,,,20,0692541930504,BEAUTY SUPPLIES,180,0
1804,OGX MIRACLE OIL SHAMPOO,,,1750,0022796901200,BEAUTY SUPPLIES,1,0
1830,CALA CALLUS REMOVER 50709,,,1300,0616513507099,BEAUTY SUPPLIES,1,0
1863,SUPERSTAY MATTE LIQUID LIPSTICK,,,1600,,BEAUTY SUPPLIES,-15,0
1891,SOFTSOAP LUMINOUS OILS BODY WAS,,,1300,0074182473693,BEAUTY SUPPLIES,0,0
1919,OGX COCONUT OIL,,,1500,0022796901224,BEAUTY SUPPLIES,1,0
1927,BIORE CHARCOAL MASK,,,1200,0019100255012,BEAUTY SUPPLIES,0,0
1936,SM BAG,,,6500,,BEAUTY SUPPLIES,-1,0
1538,VIA TEA TREE OIL,,,350,0746817579314,BEAUTY SUPPLIES,-4,0
1566,PRECISION SLANT TWEEZER BLACK,,,0,,BEAUTY SUPPLIES,0,0
1725,FRONTAL BMW 22'',,,53500,,BUNDLES,1,0
1752,SHINE & JAM SILK EDGES,,,960,0077312411060,BEAUTY SUPPLIES,3,0
1779,ORANGE WOOD STICKS 12PCK,,,160,0840096903218,BEAUTY SUPPLIES,11,0
1805,OGX TEATREE MINT SHAMPOO,,,1750,0022796910141,BEAUTY SUPPLIES,2,0
1831,DIANE CORN CUTTER,,,520,0824703012470,BEAUTY SUPPLIES,1,0
1864,PARTING  PIN TAIL COMB,,,200,0658302073019,BEAUTY SUPPLIES,17,0
1892,GILLETTE ANTIPERSPIRANT,,,1300,0047400097582,BEAUTY SUPPLIES,1,0
1920,NYX DEWY FINISH SETTING SPRAY,,,1500,0800897813727,BEAUTY SUPPLIES,-1,0
1928,GUESS SEDUCTIVE,,,1500,,BEAUTY SUPPLIES,-1,0
1937,L.A COLORS,,,500,0081555309572,BEAUTY SUPPLIES,-3,0
1963,"12"" DEEP WAVE BOB",,,29000,,BUNDLES,32,0
1539,VIA PINK SAPPHIRE,,,950,0746817905441,BEAUTY SUPPLIES,5,0
1569,SMALL FAN BRUSH,,,0,,BEAUTY SUPPLIES,0,0
1753,IC HEAT PROTECTOR SERUM,,,800,0011313030103,BEAUTY SUPPLIES,-12,0
1780,SULFUR8 ORIGINAL 4OZ,,,1350,0075610431100,BEAUTY SUPPLIES,1,0
1806,OGX TEATREE MINT CONDITIONER,,,1750,0022796910158,BEAUTY SUPPLIES,0,0
1832,SASSI NAIL ART BRUSH,,,900,0713836111108,BEAUTY SUPPLIES,5,0
1865,FRONTAL WIG 12'',,,28000,,BEAUTY SUPPLIES,-2,0
1893,HERBAL ESSENCE HELLO HYDRATION,,,2100,0190679005540,BEAUTY SUPPLIES,2,0
1929,BEANS BRACELET,,,1500,,BEAUTY SUPPLIES,0,0
1938,TWIN BLADE RAZOR,,,1000,,BEAUTY SUPPLIES,-6,0
1964,AFRICAN PRIDE GROWTH SHEEN,,,1150,0802535435087,BEAUTY SUPPLIES,0,0
1977,DEGREE MOTION SENSE,,,600,0079400525079,BEAUTY SUPPLIES,0,0
2004,HAWAIIAN SHAMPOO,,,1300,0743690081255,BEAUTY SUPPLIES,8,0
1540,VIA MURANGE,,,950,0746817903843,BEAUTY SUPPLIES,4,0
1570,STUDIO BLACKHEAD REMOVER TOOL,,,0,,BEAUTY SUPPLIES,0,0
1754,TRUE WAVE END PAPERS,,,700,0747036561753,BEAUTY SUPPLIES,2,0
1781,SULFUR8 BRAID SPRAY,,,1200,0075610445107,BEAUTY SUPPLIES,1,0
1807,OGX ARGAN OIL CONDITIONER,,,1750,0022796916129,BEAUTY SUPPLIES,0,0
1833,SASSI BRUSH SET 1113,,,900,0713836111306,BEAUTY SUPPLIES,11,0
1866,DOME CAP SPANDEX,,,600,0843632034438,BEAUTY SUPPLIES,11,0
1894,OGX TEA TREE SCALP TREATMENT,,,1400,0022796610737,BEAUTY SUPPLIES,1,0
1930,BEANS BRACELET,,,1500,,ACCESSORIES,-2,0
1939,BABY TOY,,,2000,,BEAUTY SUPPLIES,-2,0
1965,ECO GEL ARGAN 16OZ,,,700,0748378003154,BEAUTY SUPPLIES,17,0
1978,DEGREE SPORT,,,600,0079400492807,BEAUTY SUPPLIES,2,0
2005,MOSITURIZE SOFTENS BODY OIL,,,1440,0010181041709,BEAUTY SUPPLIES,16,0
1541,EBIN 40Z EDGE TAMER,,,1700,0812429030687,BEAUTY SUPPLIES,0,0
1571,AOA BLOTTING PAPER,,,300,,BEAUTY SUPPLIES,-3,0
1755,RED EDGE LAYING SCARF,,,700,0731509855760,BEAUTY SUPPLIES,7,0
1782,MILANI,,,1200,0717489908528,BEAUTY SUPPLIES,-5,0
1808,OGX ARGAN OIL SHAMPOO,,,1750,0022796900104,BEAUTY SUPPLIES,0,0
1834,LOOKS NAIL BRUSH #8,,,200,0692541931815,BEAUTY SUPPLIES,23,0
1867,HEAD WRAP,,,500,,BEAUTY SUPPLIES,-7,0
1895,RED CARBON FIBER PIN TAIL COMB,,,500,0649674050906,BEAUTY SUPPLIES,-3,0
1940,EXTRA JUMBO HAIR NET ASST COL,,,500,0705372045382,BEAUTY SUPPLIES,12,0
1966,LARGE BONNET,,,800,0842510008271,BEAUTY SUPPLIES,10,0
1979,SECRET SMALL,,,450,0037000620853,BEAUTY SUPPLIES,7,0
2006,PINK OIL MOISTURE HAIR LOTION,,,880,0038276051211,BEAUTY SUPPLIES,9,0
1980,OLD SPICE DEODORANT,,,650,0012044000250,BEAUTY SUPPLIES,0,0
2007,HAWAIIAN SILKY CONDITIONER,,,1300,0743690081262,BEAUTY SUPPLIES,7,0
2032,GOLD SKIN SLIME TUBE CREAM,,,900,6181100324488,BEAUTY SUPPLIES,-3,0
2041,LUX DAY & NIGHT CAP,,,960,0842510070681,BEAUTY SUPPLIES,-5,0
2068,TYCHE HAIR DRYER CHIC,,,5400,,BEAUTY SUPPLIES,0,0
2095,MAYDE BUN AND BANG LUCKY DAY,,,2100,0650270688196,BEAUTY SUPPLIES,1,0
2102,CERAVE MOISTURIZING CREAM 1.89,,,500,3606000537972,BEAUTY SUPPLIES,-3,0
2129,SOFT TOUCH HAIR WAX,,,550,,BEAUTY SUPPLIES,-70,0
2156,HARLEM WIG GOGO FASHION 2 TONE,,,3300,,BEAUTY SUPPLIES,1,0
2161,AP MOISTURIZER KIT,,,1500,0802535466005,BEAUTY SUPPLIES,3,0
2188,MIRROR TV XTRA LARGE Q0705,,,600,,BEAUTY SUPPLIES,0,0
2193,CAROTONE OIL BSC LOTION 50ML,,,950,6182000105184,BEAUTY SUPPLIES,10,0
2221,DUBY WIG SCOTTIE REG,,,4500,,BEAUTY SUPPLIES,-4,0
2248,DEEP CURLY FRONTAL  WIG 14'',,14,25000,,BUNDLES,0,0
1542,EBIN WONDER LACE MEGA HOLD,,,1200,0812429036221,BEAUTY SUPPLIES,1,0
1572,KISS MASCARA,,,750,,BEAUTY SUPPLIES,0,0
1729,13X4 STRAIGHT WIG FRONTAL 16'',,16,34000,,BUNDLES,0,0
1756,ANNIE SALON VENT BRUSH 2251,,,600,0705372022512,BEAUTY SUPPLIES,0,0
1783,"HUMAN PONYTAIL 16""",,,11500,,BUNDLES,-2,0
1809,OGX PURPLE TONING SHAMPOO,,,1750,0052800676916,BEAUTY SUPPLIES,1,0
1835,LOOKS NAIL BRUSH #6,,,700,0713836001454,BEAUTY SUPPLIES,2,0
1868,RED CARBON FIBRE RAT TAIL,,,550,0649674050913,BEAUTY SUPPLIES,4,0
1896,CETAPHIL MOISTURIZING LOTION,,,2000,0302993918141,BEAUTY SUPPLIES,0,0
1941,EXTRA JUMBO HAIR NET BLACK,,,500,0705372045375,BEAUTY SUPPLIES,-2,0
1967,QFITT MESH DOME STYLE CAP,,,700,0842510051130,BEAUTY SUPPLIES,4,0
1981,DOVE SPRAY SANDAL WOOD,,,600,8710908554094,BEAUTY SUPPLIES,2,0
2008,WONDER GRO JBC,,,800,0743690086236,BEAUTY SUPPLIES,0,0
1730,13X4 STRAIGHT WIG FRONTAL 20'',,20,46500,,BUNDLES,-1,0
1757,EBIN ADHESIVE SPRAY GOLD,,,750,0812429037389,BEAUTY SUPPLIES,-4,0
1784,SANTEE NAIL  POLISH,,,350,,BEAUTY SUPPLIES,-18,0
1810,GARNIER CURL REFRESHER,,,1450,0603084071340,BEAUTY SUPPLIES,0,0
1836,LOOKS NAIL BRUSH 3185,,,200,0692541931853,BEAUTY SUPPLIES,12,0
1869,KIDS BLING BONNET,,,1100,0842510090115,BEAUTY SUPPLIES,0,0
1897,CETAPHIL DAILY FACIAL 35 SPF,,,3000,,BEAUTY SUPPLIES,0,0
1942,THICK FISH NET,,,300,0636227492351,BEAUTY SUPPLIES,-8,0
1968,SOFT BOAR BRUSH,,,600,0731509681895,BEAUTY SUPPLIES,0,0
1982,SALON PRO HAIR FOOD,,,700,0746817581188,BEAUTY SUPPLIES,1,0
2009,WONDER GRO COCONUT OIL,,,800,0743690086229,BEAUTY SUPPLIES,4,0
2033,GOLD SKIN ARGAN OIL,,,750,,BEAUTY SUPPLIES,0,0
2042,IBD NAIL GLUE,,,400,70039013510021,BEAUTY SUPPLIES,10,0
2069,MAGIC RUBBER BAND COLOURED,,,300,,BEAUTY SUPPLIES,-1,0
2096,NAIROBI MOUSSE,,,1950,,BEAUTY SUPPLIES,0,0
1731,13X4  FRONTAL WIG 22,,22,53500,,BUNDLES,-4,0
1758,CREME OF NAT EDGE D/BROWN,,,1200,0075724475069,BEAUTY SUPPLIES,4,0
1785,FASHION EAR RING,,,1800,,BEAUTY SUPPLIES,-3,0
1811,GARNIER CURL SHAPE,,,950,0603084260225,BEAUTY SUPPLIES,0,0
1837,LOOKS NAIL BRUSH 3190,,,200,0692541931907,BEAUTY SUPPLIES,-1,0
1870,QFITT GOLD CAP,,,160,,BEAUTY SUPPLIES,11,0
1898,CETAPHIL GENTLE CLEANSING BAR,,,1200,,BEAUTY SUPPLIES,0,0
1943,SMALL GRAB CLIP,,,300,,BEAUTY SUPPLIES,-8,0
1969,SMALL GOLD GRAB CLIP,,,300,,BEAUTY SUPPLIES,8,0
1983,S CURL ACTIVATOR,,,900,0038276090111,BEAUTY SUPPLIES,0,0
2010,ISOPLUS NEUTRA SHAMPOO 16OZ,,,670,0021306210566,BEAUTY SUPPLIES,7,0
2034,GOLD SKIN SLIME OIL,,,750,,BEAUTY SUPPLIES,0,0
2043,IC HEAT PROTECTANT SPRAY,,,2100,0011313030202,BEAUTY SUPPLIES,11,0
2070,MOTIONS NEUTRAL SHAMPOO 32OZ,,,2100,0802535335325,BEAUTY SUPPLIES,3,0
2097,MOTIONS 16OZ CONDITIONER,,,1650,0802535333161,BEAUTY SUPPLIES,3,0
1732,13X4 STRAIGHT WIG FRONTAL 18'',,18,39000,,BUNDLES,4,0
1759,CREME OF NAT EDGE BLACK,,,1200,0075724397651,BEAUTY SUPPLIES,3,0
1786,GRAB                       CLIP,,,600,0892600140046,BEAUTY SUPPLIES,-133,0
1812,GARMIER CURL MULTIFUSE OIL,,,1400,0603084071357,BEAUTY SUPPLIES,0,0
1838,LOOKS NAIL BRUSH 3184,,,200,0692541931846,BEAUTY SUPPLIES,8,0
1871,QFITT SILVER CAP,,,160,0842510001913,BEAUTY SUPPLIES,3,0
1899,CETAPHIL GENTLE CLEANSER,,,2000,0302990110265,BEAUTY SUPPLIES,0,0
1944,Deep Curly Bundles,,34,18500,,BUNDLES,0,0
1970,LOOKS WIG CLIP,,,200,0692541932799,BEAUTY SUPPLIES,-3,0
1984,GOT2B FREEZE SPRAY 2OZ,,,720,0017000300450,BEAUTY SUPPLIES,2,0
2011,ISOPLUS NEUTRALIZING SHAMPOO8OZ,,,450,0021306210290,BEAUTY SUPPLIES,1,0
2035,GIRLS SWIMWEAR,,,3500,,BEAUTY SUPPLIES,-19,0
2044,EBIN LACE GLUE EXTREME MEGA,,,1050,0812429038218,BEAUTY SUPPLIES,-1,0
2071,MOTIONS NEUTRAL SHAMP 16OZ,,,1650,0802535335165,BEAUTY SUPPLIES,3,0
1733,4X4 JOY CURLY WIG 14'',,,25000,,BEAUTY SUPPLIES,0,0
1760,AJ IN CONTROL SOFTENING CONDITI,,,1450,0034285697150,BEAUTY SUPPLIES,0,0
1787,LA GIRL MATTE FOUNDATION,,,1000,0081555966829,BEAUTY SUPPLIES,-15,0
1813,RED DETANGLER DRYER,,,5200,0731509670769,BEAUTY SUPPLIES,3,0
1839,LOOKS NAIL BRUSH 3181,,,200,,BEAUTY SUPPLIES,24,0
1872,SATIN BRAID BONNET,,,650,0843632051800,BEAUTY SUPPLIES,0,0
1900,CETAPHIL DAILY FACIAL CLEANSER,,,2000,0302993927082,BEAUTY SUPPLIES,1,0
1945,DEEP WAVE Bundles,,34,18500,,BUNDLES,11,0
1971,QFITT SPRING WIG CLIPS,,,200,0842510011011,BEAUTY SUPPLIES,-4,0
1985,AMBI COMPLEXION BAR,,,600,0850004234082,BEAUTY SUPPLIES,4,0
2012,ORIGINALS OLIVE OIL 2PACK REG,,,2000,0034285246013,BEAUTY SUPPLIES,1,0
2036,GIRLS SWI,,,3300,,KIDS,0,0
2045,EBIN LACE GLUE EXTR FIRM,,,1050,0812429038225,BEAUTY SUPPLIES,-1,0
2072,MOTIONS MOIST PLUS CONDITIONER,,,900,0087300600123,BEAUTY SUPPLIES,6,0
2098,EBIN BOND EXTREME 2.7OZ,,,900,0812429037082,BEAUTY SUPPLIES,-177,0
1734,4X4 JOY CURLY WIG 16'',,,28000,,BEAUTY SUPPLIES,1,0
1761,ORS DEEP TREATMENT CONDITIONER,,,1760,0632169210176,BEAUTY SUPPLIES,2,0
1788,"TYCHE TITANIUM FLAT IRON 1.5""",,,6000,0607203030270,BEAUTY SUPPLIES,-1,0
1814,LOOKS BRAIDING RACK,,60,4000,0840096902464,BEAUTY SUPPLIES,1,0
1840,SASSI BRUSH STORY #8,,,700,0713836001461,BEAUTY SUPPLIES,4,0
1873,DREAM MESH DOME CAP,,,600,0843632041795,BEAUTY SUPPLIES,1,0
1902,CETAPHIL NEW DAILY CLEANSER,,,2000,0302993927358,BEAUTY SUPPLIES,0,0
1946,BODY WAVE Bundles,,36,19500,,BUNDLES,2,0
1972,ANNIE ASSORT RUBBER BAND,,,200,0705372031507,BEAUTY SUPPLIES,4,0
1986,SALON PRO SHEA BUTTER HAIR FOOD,,,700,0746817581225,BEAUTY SUPPLIES,3,0
2013,VO5 NORMAL CONDITONER,,,400,0816559012056,BEAUTY SUPPLIES,2,0
2046,MOTIONS NO LYE RELAXER SUPER,,,1650,0802535340008,BEAUTY SUPPLIES,4,0
2073,MOTIONS LAVISH CONDITIONER,,,900,0087300600024,BEAUTY SUPPLIES,5,0
2099,RED TWIST SPONGE,,,600,0731509854930,BEAUTY SUPPLIES,0,0
1735,4X4 STRAIGHT WIG 14'',,,25000,,BUNDLES,-3,0
1762,CHI SILK INFUSION,,,3500,0633911630891,BEAUTY SUPPLIES,4,0
1789,TYCHE GOLD PRESSING COMB,,,4800,0607203032885,BEAUTY SUPPLIES,0,0
1815,TW CLEAN N CURLY SHAMPOO,,,1450,0815680006163,BEAUTY SUPPLIES,2,0
1841,LOOKS NAIL BRUSH 3180,,,200,0692541931808,BEAUTY SUPPLIES,12,0
1874,QFITT MESH WEAVING NET,,,600,0842510005027,BEAUTY SUPPLIES,0,0
1903,CETAPHIL DERMA CONTROL,,,2500,0302993931188,BEAUTY SUPPLIES,0,0
1947,BODY WAVE BUNDLES,,32,17500,,BUNDLES,2,0
1973,POCKET HAIR BRUSH,,,100,0671331018134,BEAUTY SUPPLIES,7,0
1987,AP HEAT PROTECT SPRAY,,,1100,0802535487048,BEAUTY SUPPLIES,5,0
2014,V05 AVOCADO SHAMPOO,,,400,0816559016757,BEAUTY SUPPLIES,-2,0
2047,EBIN ADHESIVE SPRAY SUPREME 6OZ,,,1400,0812429037099,BEAUTY SUPPLIES,27,0
2074,MOTIONS LEAVE IN DETANGLER,,,1200,0802535334120,BEAUTY SUPPLIES,2,0
1910,CERAVE FOAMING CLEANSING BAR,,,1100,3606000559554,BEAUTY SUPPLIES,-4,0
1948,Body Wave Bundles,,34,18500,,BUNDLES,4,0
1988,AFRICAN SEALING OIL,,,1100,0802535710504,BEAUTY SUPPLIES,12,0
2015,VO5 AVOCADO CREAM CONDITIONER,,,400,0816559016764,BEAUTY SUPPLIES,1,0
2048,NADINOLA SKIN CREAM DRY,,,1650,0075610253108,BEAUTY SUPPLIES,0,0
2075,MOTIONS LAVISH SHAMPOO,,,1650,0802535332164,BEAUTY SUPPLIES,5,0
2103,KIDS SLIDES,,,3900,,KIDS,-3,0
2130,BODY PIERCING,,,500,,BEAUTY SUPPLIES,-7,0
2157,OUTRE WIG DUBY AMORA REG,,,6000,,BEAUTY SUPPLIES,0,0
2162,LUSTERS PINK KIT REG,,,1200,0038276005771,BEAUTY SUPPLIES,1,0
2189,DERBY RAZOR,,,200,0899344001459,BEAUTY SUPPLIES,12,0
2194,VASELINE COCOA RADIANT,,,1100,0305210134423,BEAUTY SUPPLIES,-6,0
2222,SMALL BOW,,,150,,BEAUTY SUPPLIES,-21,0
2249,DEEP CURLY FRONTAL  WIG 24'',,24,49000,,BUNDLES,1,0
2275,RED EZ GLIDE DETANGLE BRUSH,,,1200,0731509859010,BEAUTY SUPPLIES,10,0
1957,OPTIMUM RELAXER SUPER,,,1950,0075285204832,BEAUTY SUPPLIES,0,0
1989,TRESEMME HEAT TAMER,,,800,0022400623924,BEAUTY SUPPLIES,0,0
2016,VO5 EXTRA BODY CONDITIONER,,,400,0816559012858,BEAUTY SUPPLIES,1,0
2049,NADINOLA SKIN CREAM EXTR STRENG,,,1650,0075610266108,BEAUTY SUPPLIES,0,0
2076,BIGEN BLACK BROWN,,,900,0033859905585,BEAUTY SUPPLIES,1,0
2104,KIDS SLIDES,,,3300,,KIDS,-4,0
2131,HARLEM H-29  1B,,,3200,0896586150341,BEAUTY SUPPLIES,0,0
2158,MAYDE WIG TAY,,,4500,,BEAUTY SUPPLIES,0,0
2163,LUSTERS PINK OIL MOIS 8OZ,,,880,0038276005061,BEAUTY SUPPLIES,10,0
2190,SALON PRO WHITE GLUE,,,300,0746817073065,BEAUTY SUPPLIES,8,0
2195,SULFUR 8 KIDS SCALP COND,,,1050,0075610452105,BEAUTY SUPPLIES,10,0
2223,5X5 BODY WAVE CLOSURE,,16,12000,,BUNDLES,0,0
2250,DEEP CURLY FRONTAL  WIG 26'',,26,54000,,BUNDLES,1,0
2276,LOOKS DETANGLING BRUSH,,,900,0840096922608,BEAUTY SUPPLIES,3,0
2301,JUST FOR ME EDGE CREME,,,1200,0802535369061,BEAUTY SUPPLIES,3,0
1911,CON STRENGTH LEAVE IN COND,,,1100,0075724252004,BEAUTY SUPPLIES,6,0
1949,ASHLEY LIP REMEDIES,,,450,0840096940190,BEAUTY SUPPLIES,32,0
1990,NAIR- SOOTHING ALOE,,,1200,0022600223290,BEAUTY SUPPLIES,10,0
2017,VOS EXTRA BODY SHAMPOO,,,400,0816559012865,BEAUTY SUPPLIES,1,0
2050,NADINOLA SKIN CREAM OILY,,,1650,0075610263107,BEAUTY SUPPLIES,3,0
2077,MOTIONS FOAM STYLING LOTION,,,1200,0802535324084,BEAUTY SUPPLIES,2,0
2105,KIDS SHOES,,,0,,KIDS,-51,0
2132,HARLEM H-29 #1,,,3200,0896586150334,BEAUTY SUPPLIES,0,0
2159,ORS OLIVE OIL KIT TOUCH UP,,,1200,0632169110919,BEAUTY SUPPLIES,3,0
2164,HIGH BEAMS SPRAY BLACK,,,1100,0034044123029,BEAUTY SUPPLIES,1,0
2191,WALKERS TAPE LACE FRONT TAPE,,,1200,,BEAUTY SUPPLIES,0,0
2196,DEGREE SHEER POWDER,,,600,0079400251800,BEAUTY SUPPLIES,3,0
2224,5X5 BODY WAVE CLOSURE,,18,12500,,BUNDLES,0,0
2251,DEEP CURLY FRONTAL  WIG 28'',,28,60000,,BUNDLES,1,0
2277,RED HARD WAVE BRUSH BOR06,,,700,0731509681819,BEAUTY SUPPLIES,0,0
1912,CAMILLE ROSE ULT STRENGTH SERUM,,,3000,0851557003040,BEAUTY SUPPLIES,4,0
1950,DEEP CURLY BUNDLES,,32,17500,,BUNDLES,7,0
1991,DOVE MEN DEODORANT,,,700,0079400466723,BEAUTY SUPPLIES,-2,0
2018,VO5 NORMAL SHAMPOO,,,400,0816559012926,BEAUTY SUPPLIES,4,0
2051,LADY BUMP STOPPER,,,1380,0043429070704,BEAUTY SUPPLIES,5,0
2078,MOTIONS OIL SHEEN SPRAY,,,1250,0802535321113,BEAUTY SUPPLIES,1,0
2106,KIDS DRESS,,,3000,,KIDS,-25,0
2133,HARLEM H-29 #613,,,3800,0896586150419,BEAUTY SUPPLIES,3,0
2160,LUSTERS PINK RELAXER KIT SUPER,,,1200,0038276005788,BEAUTY SUPPLIES,4,0
2165,ORS OLIVE OIL THERAPY,,,1800,0632169210145,BEAUTY SUPPLIES,2,0
2192,SIMPLE MICELLAR CLEANSING WATER,,,900,8712561669825,BEAUTY SUPPLIES,0,0
2197,DEGREE SHOWER CLEAN,,,600,0079400251909,BEAUTY SUPPLIES,2,0
2225,5X5 STRAIGHT CLOSURE,,16,12000,,BEAUTY SUPPLIES,5,0
2252,DEEP CURLY FRONTAL  WIG 30'',,30,63000,,BUNDLES,2,0
2278,CALA MENS GROOMING BRUSH,,,900,0616513661210,BEAUTY SUPPLIES,-1,0
1913,BLACK RAD PALETTE LIGHT TO MED,,,1850,0077802646125,BEAUTY SUPPLIES,0,0
1951,DEEP CURLY BUNDLES,,36,19500,,BUNDLES,5,0
1992,SKIN SUCCESS SOAP,,,600,0010181073809,BEAUTY SUPPLIES,-1,0
2019,DANDRUFF EEZE SHAMPOO,,,1120,0734503108016,BEAUTY SUPPLIES,12,0
2052,ASSORTED HEADBAND,,,300,,BEAUTY SUPPLIES,67,0
2079,MAYDE PONYTAIL JAMAICAN DOLL,,,2400,,BEAUTY SUPPLIES,0,0
2107,KIDS SKIRT,,,1950,,KIDS,-8,0
2134,"3X SPRING TWIST 8"" T1B30",,,2300,0828179172898,BEAUTY SUPPLIES,-1,0
2166,VIA LIVING COLOR,,,500,0746817912821,BEAUTY SUPPLIES,1,0
2198,SECRET SHOWER FRESH,,,600,0037000123453,BEAUTY SUPPLIES,3,0
2226,5X5 STRAIGHT CLOSURE,,18,12500,,BUNDLES,4,0
2253,"STRAIGHT FRONTAL WIG 28""",,28,60000,,BUNDLES,1,0
2279,LA GIRL MINERAL PRESSED POWDER,,,600,0081555793845,BEAUTY SUPPLIES,0,0
2302,JUST FOR ME TOUCH UP RELAXER,,,700,0802535372030,BEAUTY SUPPLIES,2,0
2322,DOO GRO MEGA THICK LEAVE IN STR,,,1800,0649010751122,BEAUTY SUPPLIES,1,0
1875,WIRE TEASING WIG BRUSH,,,480,0636227024255,BEAUTY SUPPLIES,8,0
1904,CERAVE MOISTURIZING CREAM,,,2500,3606000534759,BEAUTY SUPPLIES,-3,0
1952,DEEP WAVE BUNDLES,,32,17500,,BUNDLES,4,0
1993,PEAR SOAP,,,270,0856097008579,BEAUTY SUPPLIES,0,0
2020,CREME OF OF NATURE CONDITONER,,,1100,0075724252028,BEAUTY SUPPLIES,9,0
2053,VELCRO SILKY EDGE,,,600,,BEAUTY SUPPLIES,44,0
2080,MAYDE PONY LUSH DOLLIES,,,3600,,BEAUTY SUPPLIES,0,0
2108,5 SEC NAIL GLUE,,,400,0039013510022,BEAUTY SUPPLIES,14,0
2135,"GHANA 3X SPRING TWIST 8"" T1B27",,,2300,0828179172881,BEAUTY SUPPLIES,0,0
2167,EBIN TINTED LACE MOUSSE  LWB,,,1400,0812429038652,BEAUTY SUPPLIES,22,0
2199,DEGREE SHOWER CLEAN SM,,,450,0079400251602,BEAUTY SUPPLIES,6,0
2227,5X5 STRAIGHT CLOSURE 20,,20,13500,,BEAUTY SUPPLIES,2,0
2254,"STRAIGHT FRONTAL WIG 30""",,30,63000,,BUNDLES,1,0
2280,OUTRE WIG DUBY SAYRA,,,5700,,BEAUTY SUPPLIES,0,0
1876,CALA DUAL  FOOT FILE,,,1050,0616513506917,BEAUTY SUPPLIES,-1,0
1905,CERAVE TONER,,,2500,3606000593794,BEAUTY SUPPLIES,0,0
